"","h9_WGBS","methylC-seq_h1_all_merged","RL415_D0_32F_HDFa.rmdup","RL417_P3_32F_Primed.rmdup","RL418_P10_32F_Primed.rmdup","RL702_all_lanes_merged","RL703_all_merge","RL837_2017_09_28_P12_plus_10_38F_SmithR_to_E8_merge","RL838_all_lanes_merged","RL936_32F_P11_plus_10_32F_SmithR_to_E8_rep1_all_merged","RL937_38F_P11_plus_10_38F_SmithR_to_E8_rep1_all_merged","RL1810_2019_09_19_32F_NSCs_N2P_p8_S1_all_lanes_merge","RL1811_2019_09_19_38F_NSCs_N2P_p8_S2_all_lanes_merge","RL1812_2019_09_19_38F_NSCs_primed_p8_S3_all_lanes_merge","RL1813_2019_09_19_32F_NSCs_primed_p7_S4_all_lanes_merge"
"chr19:51505445-51506225",0.802857142857143,0.743961352657005,0.25,0.267241379310345,0.10250569476082,0.590361445783133,0.25,0.0675675675675676,0.191489361702128,0.247787610619469,0.434931506849315,0.311111111111111,0.763888888888889,0.664310954063604,0.206451612903226
"chr12:128737374-128738368",0.779220779220779,0.865740740740741,0.606060606060606,0.502923976608187,0.300653594771242,0.543478260869565,0.64804469273743,0.676470588235294,0.185714285714286,0.675438596491228,0.661654135338346,0.103448275862069,0.626984126984127,0.3125,0.0963855421686747
"chr8:145162703-145163530",0.8975,0.550488599348534,0.354385964912281,0.456521739130435,0.38562091503268,0.298245614035088,0.404411764705882,0.632183908045977,0.553191489361702,0.260726072607261,0.245689655172414,0.884210526315789,0.944444444444444,0.862962962962963,0.932270916334661
"chr17:4685984-4686436",0.776859504132231,0.846153846153846,0.32,0.51219512195122,0.50763358778626,0.446428571428571,0.731707317073171,0.564102564102564,0,0.525974025974026,0.355140186915888,0.0909090909090909,0.641025641025641,0.573770491803279,0.433497536945813
"chr8:139309565-139310499",0.880434782608696,0.878378378378378,0.493670886075949,0.741935483870968,0.435714285714286,0.329268292682927,0.655555555555556,0.828947368421053,0.234375,0.890756302521008,0.770491803278688,0.0394736842105263,0.795918367346939,0.144444444444444,0.0206185567010309
"chr16:88821866-88822193",0.325966850828729,0.823788546255507,0.91304347826087,0.844036697247706,0.819209039548023,0.62962962962963,0.8,0.3046875,0.121212121212121,0.888111888111888,0.419753086419753,0.796875,0.388888888888889,0.75,0.811764705882353
"chr3:93591580-93592116",0.266666666666667,0.513761467889908,0.720930232558139,0.819444444444444,0.724409448818898,0.443037974683544,0.878205128205128,0.596774193548387,0.0746268656716418,0.743801652892562,0.830188679245283,0.806451612903226,0.643835616438356,0.696629213483146,0.666666666666667
"chr19:39589069-39590068",0.892230576441103,0.769230769230769,0.205797101449275,0.279317697228145,0.205194805194805,0.25,0.6,0.755020080321285,0.558139534883721,0.252427184466019,0.157051282051282,0.129411764705882,0.796875,0.389162561576355,0.278538812785388
"chr19:37463523-37464848",0.927325581395349,0.637137989778535,0.0556621880998081,0.0869061413673233,0.152684563758389,0.159090909090909,0.108771929824561,0.793028322440087,0.0736842105263158,0.143129770992366,0.304878048780488,0.661246612466125,0.878186968838527,0.445396145610278,0.445585215605749
"chr7:44186055-44186439",0.544061302681992,0.583333333333333,0.323076923076923,0.354632587859425,0.331932773109244,0.222222222222222,0.303030303030303,0.449152542372881,0,0.432098765432099,0.311111111111111,0.885572139303483,0.740740740740741,0.836538461538462,0.797752808988764
"chr8:139147288-139148204",0.924050632911392,0.892592592592593,0.53968253968254,0.719047619047619,0.566433566433566,0.373626373626374,0.695652173913043,0.839622641509434,0.285714285714286,0.946153846153846,0.850574712643678,0.252873563218391,0.730769230769231,0.308411214953271,0.298245614035088
"chr9:139258524-139259074",0.91578947368421,0.879177377892031,0.492,0.288690476190476,0.510385756676558,0.513513513513513,0.756944444444444,0.547619047619048,0.145833333333333,0.193979933110368,0.147727272727273,0.773700305810398,0.746938775510204,0.744336569579288,0.715384615384615
"chr12:128870756-128871195",0.823529411764706,0.764976958525346,0.504201680672269,0.547945205479452,0.485074626865672,0.483870967741935,0.608433734939759,0.746987951807229,0.122448979591837,0.711864406779661,0.4921875,0.53030303030303,0.746268656716418,0.590163934426229,0.241379310344828
"chr8:139314551-139315809",0.907692307692308,0.904564315352697,0.720930232558139,0.735849056603774,0.615384615384615,0.571428571428571,0.689320388349515,0.893805309734513,0.333333333333333,0.886904761904762,0.841176470588235,0.268518518518519,0.855932203389831,0.369230769230769,0.210526315789474
"chr12:130292827-130293303",0.92156862745098,0.834355828220859,0.566844919786096,0.683417085427136,0.479768786127168,0.469387755102041,0.672340425531915,0.913978494623656,0.155555555555556,0.921052631578947,0.768888888888889,0.305882352941176,0.756410256410256,0.485074626865672,0.22093023255814
"chr3:133464842-133465399",0.963235294117647,0.773584905660377,0.0673758865248227,0.106796116504854,0.117486338797814,0.028169014084507,0.575,0.925373134328358,0.173333333333333,0.0501672240802676,0.0506329113924051,0.0842490842490843,0.927374301675978,0.395348837209302,0.0954907161803713
"chr8:9646979-9647948",0.932773109243697,0.9,0.439024390243902,0.445086705202312,0.483443708609272,0.638095238095238,0.494318181818182,0.891566265060241,0.506172839506173,0.453416149068323,0.822695035460993,0.613207547169811,0.913461538461538,0.541353383458647,0.525641025641026
"chr8:3226446-3228078",0.918604651162791,0.823747680890538,0.520084566596195,0.575257731958763,0.603603603603604,0.653846153846154,0.703389830508475,0.902985074626866,0.194736842105263,0.680911680911681,0.809843400447427,0.198237885462555,0.888429752066116,0.647619047619048,0.439252336448598
"chr9:100881847-100882222",0.702479338842975,0.655052264808362,0.135294117647059,0.242236024844721,0.22289156626506,0.193548387096774,0.419753086419753,0.686046511627907,0.0909090909090909,0.316326530612245,0.610810810810811,0.618181818181818,0.859154929577465,0.625,0.444444444444444
"chr7:67389867-67392774",0.860262008733624,0.802603036876356,0.697674418604651,0.632794457274827,0.467032967032967,0.672413793103448,0.894878706199461,0.788732394366197,0.194805194805195,0.793650793650794,0.648876404494382,0.135021097046413,0.637254901960784,0.560975609756098,0.111111111111111
"chr12:130155427-130156772",0.877906976744186,0.846153846153846,0.733590733590734,0.723849372384937,0.544247787610619,0.548387096774194,0.723880597014925,0.919254658385093,0.170454545454545,0.897526501766785,0.814671814671815,0.333333333333333,0.815602836879433,0.547826086956522,0.0952380952380952
"chr17:10900101-10901324",0.854545454545454,0.880530973451327,0.523076923076923,0.715,0.516556291390728,0.545454545454545,0.633928571428571,0.78021978021978,0.25,0.755555555555556,0.801282051282051,0.176470588235294,0.658333333333333,0.220588235294118,0.06
"chr17:27942025-27942414",0.688,0.744186046511628,0.321637426900585,0.446153846153846,0.381818181818182,0.245283018867925,0.470588235294118,0.405405405405405,0.103448275862069,0.396825396825397,0.289256198347107,0.859872611464968,0.847457627118644,0.809210526315789,0.8
"chr8:139563657-139565002",0.904109589041096,0.891304347826087,0.479591836734694,0.614173228346457,0.388888888888889,0.423076923076923,0.724137931034483,0.880597014925373,0.0666666666666667,0.797101449275362,0.6875,0.0645161290322581,0.414285714285714,0.0256410256410256,0
"chr10:133033091-133034594",0.955752212389381,0.881927710843374,0.75,0.766899766899767,0.513353115727003,0.5859375,0.738709677419355,0.925,0.204545454545455,0.942122186495177,0.763231197771588,0.230452674897119,0.908256880733945,0.591093117408907,0.490421455938697
"chr12:1486148-1488155",0.92741935483871,0.894736842105263,0.68314606741573,0.675675675675676,0.658280922431866,0.698841698841699,0.697196261682243,0.956081081081081,0.511538461538461,0.6875,0.662447257383966,0.658333333333333,0.953068592057762,0.665454545454545,0.656084656084656
"chr7:67576926-67579374",0.9,0.856353591160221,0.494652406417112,0.657963446475196,0.384858044164038,0.377245508982036,0.881067961165049,0.866666666666667,0.12987012987013,0.891089108910891,0.585365853658537,0.141104294478528,0.774193548387097,0.741626794258373,0.0833333333333333
"chr16:6819104-6819935",0.880239520958084,0.8625,0.604395604395604,0.622377622377622,0.418326693227092,0.566666666666667,0.820833333333333,0.913333333333333,0.467889908256881,0.914285714285714,0.913513513513514,0.180451127819549,0.795275590551181,0.496598639455782,0.168831168831169
"chr14:50320056-50320808",0.484756097560976,0.530232558139535,0.107246376811594,0.200819672131148,0.134868421052632,0.0844155844155844,0.22707423580786,0.224489795918367,0.072463768115942,0.136518771331058,0.159420289855072,0.154385964912281,0.621212121212121,0.568888888888889,0.265217391304348
"chr1:15155236-15155879",0.936507936507937,0.896396396396396,0.286764705882353,0.372670807453416,0.427480916030534,0.611111111111111,0.414965986394558,0.878378378378378,0.549019607843137,0.452173913043478,0.913978494623656,0.425,0.872549019607843,0.459183673469388,0.411764705882353
"chr16:7206854-7207910",0.891089108910891,0.89922480620155,0.517094017094017,0.69620253164557,0.497326203208556,0.366071428571429,0.731132075471698,0.883495145631068,0.198198198198198,0.842105263157895,0.819354838709677,0.203703703703704,0.728,0.5,0.119402985074627
"chr13:53419385-53419761",0.433035714285714,0.444906444906445,0.245398773006135,0.261363636363636,0.315175097276265,0.2,0.228571428571429,0.253333333333333,0.484848484848485,0.3,0.243542435424354,0.32258064516129,0.130208333333333,0.451428571428571,0.0393700787401575
"chr19:50931208-50931700",0.795252225519288,0.78961038961039,0.0984848484848485,0.273972602739726,0.117857142857143,0.0645161290322581,0.0235294117647059,0.096085409252669,0,0.192857142857143,0.0566037735849057,0.12037037037037,0.24468085106383,0.450980392156863,0.184615384615385
"chr1:155264415-155265994",0.572065378900446,0.599264705882353,0.316666666666667,0.169570267131243,0.149187592319055,0.251612903225806,0.408415841584158,0.195856873822976,0.372549019607843,0.265168539325843,0.189189189189189,0.865819209039548,0.567567567567568,0.5,0.578125
"chr12:118036809-118037655",0.794520547945205,0.871794871794872,0.454545454545455,0.517482517482518,0.576576576576577,0.509803921568627,0.409090909090909,0.685714285714286,0.461538461538462,0.626666666666667,0.656862745098039,0.0952380952380952,0.388888888888889,0.256410256410256,0.0379746835443038
"chr3:52552686-52553433",0.7735368956743,0.356115107913669,0.331967213114754,0.269230769230769,0.242937853107345,0.217391304347826,0.511278195488722,0.237037037037037,0.125,0.186046511627907,0.291095890410959,0.888888888888889,0.851851851851852,0.726643598615917,0.82
"chr6:26043184-26046360",0.955242182709994,0.811277330264672,0.0411458333333333,0.0582403965303594,0.210294117647059,0.0346320346320346,0.198435277382646,0.814671814671815,0.0346820809248555,0.474814814814815,0.0540740740740741,0.583862194016319,0.95610278372591,0.828330206378987,0.301639344262295
"chr14:92103896-92104269",0.927927927927928,0.924657534246575,0.602040816326531,0.708108108108108,0.62589928057554,0.826923076923077,0.688888888888889,0.855421686746988,0.396551724137931,0.627118644067797,0.917293233082707,0.6,0.89010989010989,0.695121951219512,0.666666666666667
"chr2:130694046-130694401",0.36231884057971,0.770833333333333,0.0808080808080808,0.256983240223464,0.195266272189349,0.11965811965812,0.231884057971014,0.443181818181818,0.109756097560976,0.258333333333333,0.197368421052632,0.0254237288135593,0.1875,0.147058823529412,0.0506329113924051
"chr15:28834320-28834402",0.372727272727273,0.2,0.0137931034482759,0.00746268656716418,0,0,0,0.463636363636364,0,0,0.329787234042553,0,0.330708661417323,0.00546448087431694,0
"chr11:73371618-73371917",0.916666666666667,0.852941176470588,0.444444444444444,0.704918032786885,0.444444444444444,0.5,0.45,0.638297872340426,0.222222222222222,0.655172413793103,0.354430379746835,0.9,0.92156862745098,0.791666666666667,0.802325581395349
"chr10:132591101-132591532",0.954545454545455,0.925170068027211,0.472972972972973,0.758974358974359,0.605504587155963,0.5,0.704545454545455,0.986111111111111,0.157894736842105,0.86,0.712871287128713,0.428571428571429,0.743119266055046,0.611570247933884,0.306666666666667
"chr10:132507398-132508238",0.931034482758621,0.870967741935484,0.585714285714286,0.648648648648649,0.595238095238095,0.352941176470588,0.688888888888889,0.925,0.470588235294118,0.977272727272727,0.674418604651163,0.109090909090909,0.692307692307692,0.348837209302326,0.258620689655172
"chr4:180069041-180070336",0.978723404255319,0.788888888888889,0.470967741935484,0.628930817610063,0.574074074074074,0.516129032258065,0.568306010928962,0.921212121212121,0.540229885057471,0.617021276595745,0.630952380952381,0.62962962962963,0.959302325581395,0.654929577464789,0.702380952380952
"chr6:38682608-38683524",0.958730158730159,0.77264325323475,0.14453125,0.139676113360324,0.11358024691358,0.141592920353982,0.305676855895196,0.838297872340426,0.229508196721311,0.128342245989305,0.128947368421053,0.339285714285714,0.925196850393701,0.72972972972973,0.283987915407855
"chr6:162871010-162871692",0.861702127659574,0.821782178217822,0.736842105263158,0.602373887240356,0.590038314176245,0.702127659574468,0.284023668639053,0.830188679245283,0.476190476190476,0.37696335078534,0.700564971751412,0.849206349206349,0.9,0.8,0.8375
"chr5:55117449-55117965",0.641137855579869,0.818466353677621,0.235772357723577,0.182389937106918,0.0939759036144578,0.570247933884298,0.436619718309859,0.201780415430267,0.171717171717172,0.276744186046512,0.228013029315961,0.681681681681682,0.554285714285714,0.628440366972477,0.652866242038217
"chr14:21128067-21128529",0.802973977695167,0.796190476190476,0.553264604810997,0.624584717607973,0.347169811320755,0.709677419354839,0.775,0.592964824120603,0.314285714285714,0.759090909090909,0.727642276422764,0.406639004149378,0.723140495867769,0.691011235955056,0.542713567839196
"chr4:190985586-190986498",0.793478260869565,0.798076923076923,0.157894736842105,0.444444444444444,0.318181818181818,0.223214285714286,0.578947368421053,0.783783783783784,0.0625,0.476190476190476,0.653061224489796,0.253012048192771,0.648648648648649,0.368421052631579,0.12962962962963
"chr3:108125314-108126358",0.701612903225806,0.784565916398714,0.315985130111524,0.517241379310345,0.417391304347826,0.561643835616438,0.497991967871486,0.761538461538461,0.287128712871287,0.5,0.703125,0.364705882352941,0.680722891566265,0.320652173913043,0.393103448275862
"chr8:139429234-139430946",0.947368421052632,0.910994764397906,0.451851851851852,0.649253731343284,0.542857142857143,0.382352941176471,0.591549295774648,0.891566265060241,0.125,0.874015748031496,0.823529411764706,0.0952380952380952,0.559139784946237,0.207792207792208,0.12987012987013
"chr3:113220492-113222068",0.929906542056075,0.92212389380531,0.758064516129032,0.697336561743341,0.733516483516483,0.940540540540541,0.6825,0.929906542056075,0.628019323671498,0.734177215189873,0.928571428571429,0.747368421052632,0.955665024630542,0.806083650190114,0.736585365853659
"chr1:35344529-35345076",0.79375,0.72265625,0.785714285714286,0.625,0.355140186915888,0.614457831325301,0.382488479262673,0.513227513227513,0.0285714285714286,0.355769230769231,0.432,0.148351648351648,0.710982658959538,0.733333333333333,0.170068027210884
"chrX:151999074-151999567",0.330508474576271,0.0280373831775701,0.388316151202749,0.46978021978022,0.495522388059702,0.401315789473684,0.620481927710843,0.544715447154472,0.0212765957446809,0.386018237082067,0.486486486486487,0.425454545454545,0.368421052631579,0.502164502164502,0.209090909090909
"chr12:128906893-128907246",0.961038961038961,0.892215568862275,0.792452830188679,0.669014084507042,0.571428571428571,0.641025641025641,0.788888888888889,0.852459016393443,0.114285714285714,0.897058823529412,0.655555555555556,0.296703296703297,0.8,0.5,0.263888888888889
"chr12:130756235-130757618",0.921875,0.848837209302326,0.64951768488746,0.649076517150396,0.485507246376812,0.577777777777778,0.783163265306122,0.876404494382023,0.296969696969697,0.814345991561181,0.681957186544342,0.158878504672897,0.881773399014778,0.536585365853659,0.12707182320442
"chr10:133323180-133323433",0.932432432432432,0.897260273972603,0.652542372881356,0.738738738738739,0.527272727272727,0.211267605633803,0.672897196261682,0.842857142857143,0.114285714285714,0.955555555555556,0.581632653061224,0.144927536231884,0.722222222222222,0.3,0.125
"chr12:129511664-129513205",0.920754716981132,0.857456140350877,0.617142857142857,0.762430939226519,0.483636363636364,0.476510067114094,0.765432098765432,0.933673469387755,0.195945945945946,0.924603174603175,0.80718954248366,0.184466019417476,0.794871794871795,0.497816593886463,0.171641791044776
"chr8:138931545-138932964",0.816793893129771,0.836990595611285,0.550943396226415,0.682170542635659,0.496,0.543859649122807,0.65938864628821,0.826923076923077,0.180851063829787,0.825471698113208,0.793103448275862,0.300653594771242,0.78125,0.365979381443299,0.223880597014925
"chr4:56146791-56147823",0.314720812182741,0.311653116531165,0.638297872340426,0.565972222222222,0.252707581227437,0.616,0.625441696113074,0.307692307692308,0.0990990990990991,0.511520737327189,0.18695652173913,0.758620689655172,0.680473372781065,0.864661654135338,0.75
"chr7:67823854-67825361",0.8125,0.839712918660287,0.611683848797251,0.602941176470588,0.50530035335689,0.352380952380952,0.708487084870849,0.735955056179775,0.407407407407407,0.76056338028169,0.659574468085106,0.110169491525424,0.742690058479532,0.636363636363636,0.119402985074627
"chr20:29518941-29519234",0.849056603773585,0.9,0.662721893491124,0.474137931034483,0.311475409836066,0.775,0.707865168539326,0.923076923076923,0.571428571428571,0.611111111111111,0.685185185185185,0.9,0.905882352941176,0.797101449275362,0.888
"chr15:67146040-67146417",0.746938775510204,0.718954248366013,0.764102564102564,0.591591591591592,0.348178137651822,0.843478260869565,0.582887700534759,0.694915254237288,0.101694915254237,0.573913043478261,0.677631578947368,0.52,0.823076923076923,0.7890625,0.605769230769231
"chr20:3641109-3642137",0.971751412429379,0.908296943231441,0.0583333333333333,0.126526082130966,0.153526970954357,0.0763358778625954,0.326732673267327,0.805510534846029,0.25,0.0971922246220302,0.113871635610766,0.270207852193995,0.951298701298701,0.258859784283513,0.215657311669129
"chr7:150292063-150293720",0.944444444444444,0.553990610328638,0.496598639455782,0.530487804878049,0.488372093023256,0.594059405940594,0.452380952380952,0.962025316455696,0.156862745098039,0.430894308943089,0.923976608187134,0.0869565217391304,0.675925925925926,0.377777777777778,0.0609756097560976
"chr8:21601060-21601272",0.941176470588235,0.788732394366197,0.362068965517241,0.446808510638298,0.273972602739726,0.566666666666667,0.419354838709677,0.941176470588235,0.769230769230769,0.358974358974359,0.84375,0.34,0.942307692307692,0.367647058823529,0.4
"chr12:128700323-128701453",0.883116883116883,0.910493827160494,0.544502617801047,0.674641148325359,0.571428571428571,0.535714285714286,0.762135922330097,0.933962264150943,0.0677966101694915,0.80625,0.788888888888889,0.18978102189781,0.746753246753247,0.443786982248521,0.123076923076923
"chr16:2042575-2043015",0.837078651685393,0.24468085106383,0.390243902439024,0.229965156794425,0.237864077669903,NA,0.09375,0.267379679144385,0.151515151515152,0.106060606060606,0.078125,0.882758620689655,0.795454545454545,0.589473684210526,0.78
"chr12:128629802-128631133",0.92948717948718,0.919191919191919,0.7,0.713310580204778,0.464730290456432,0.540540540540541,0.826086956521739,0.898148148148148,0.111111111111111,0.956521739130435,0.585903083700441,0.333333333333333,0.830985915492958,0.63302752293578,0.176470588235294
"chr9:140044607-140045805",0.64952380952381,0.598569969356486,0.268518518518519,0.394973070017953,0.199453551912568,0.368421052631579,0.246575342465753,0.156549520766773,0,0.233707865168539,0.414364640883978,0.146919431279621,0.536764705882353,0.506493506493506,0.0129032258064516
"chrX:29354580-29355114",0.94,0.869281045751634,0.443037974683544,0.524137931034483,0.47244094488189,0.547619047619048,0.437086092715232,0.8625,0.39622641509434,0.536585365853659,0.859060402684564,0.305084745762712,0.919354838709677,0.434782608695652,0.208333333333333
"chr17:33698830-33699713",0.797752808988764,0.638376383763838,0.650943396226415,0.467592592592593,0.485436893203884,0.640625,0.541218637992832,0.592592592592593,0.292035398230089,0.700934579439252,0.781893004115226,0.451923076923077,0.564285714285714,0.457142857142857,0.276190476190476
"chr4:107029-108201",0.953722334004024,0.543003851091142,0.0874125874125874,0.12972972972973,0.130681818181818,0.0742857142857143,0.0853080568720379,0.867768595041322,0.106918238993711,0.0765391014975042,0.0972696245733788,0.395348837209302,0.907216494845361,0.21976401179941,0.148491879350348
"chr2:208908579-208908929",0.743801652892562,0.543956043956044,0.20873786407767,0.241071428571429,0.19622641509434,0.297619047619048,0.195121951219512,0.156462585034014,0.0303030303030303,0.176470588235294,0.172897196261682,0.673913043478261,0.548076923076923,0.533333333333333,0.333333333333333
"chr22:49436707-49438775",0.917721518987342,0.912162162162162,0.671691792294807,0.705882352941177,0.586792452830189,0.551282051282051,0.81043956043956,0.873949579831933,0.251851851851852,0.883990719257541,0.746376811594203,0.222493887530562,0.806701030927835,0.725806451612903,0.23342939481268
"chr21:45160523-45161005",0.402777777777778,0.559440559440559,0.31858407079646,0.278301886792453,0.37888198757764,0.533333333333333,0.152380952380952,0.270833333333333,NA,0.257142857142857,0.317365269461078,0.660714285714286,0.846153846153846,0.755555555555556,0.580246913580247
"chr20:54245332-54246280",0.902439024390244,0.914438502673797,0.724358974358974,0.678362573099415,0.554794520547945,0.582089552238806,0.740963855421687,0.968421052631579,0.621621621621622,0.825301204819277,0.894039735099338,0.736842105263158,0.895833333333333,0.285714285714286,0.134020618556701
"chr1:163113877-163115522",0.89,0.865573770491803,0.445,0.523364485981308,0.510416666666667,0.70873786407767,0.528384279475983,0.9,0.454545454545455,0.53072625698324,0.911214953271028,0.612244897959184,0.888888888888889,0.601851851851852,0.451612903225806
"chr19:51994017-51994426",0.82010582010582,0.797047970479705,0.392405063291139,0.607929515418502,0.303317535545024,0.297297297297297,0.473684210526316,0.710743801652893,0.166666666666667,0.485981308411215,0.716666666666667,0.293478260869565,0.685714285714286,0.450261780104712,0.442748091603053
"chr11:30656341-30657674",0.859154929577465,0.818740399385561,0.559808612440191,0.558758314855876,0.395121951219512,0.453125,0.491017964071856,0.83739837398374,0.291338582677165,0.465909090909091,0.489311163895487,0.475728155339806,0.784530386740331,0.458536585365854,0.153846153846154
"chr9:96588617-96589773",0.877300613496933,0.608433734939759,0.251685393258427,0.212631578947368,0.189309576837416,0.323076923076923,0.190871369294606,0.271777003484321,0.162962962962963,0.262857142857143,0.155263157894737,0.516025641025641,0.730897009966777,0.702586206896552,0.732638888888889
"chr18:76829291-76829559",0.00515463917525773,0.0133333333333333,0.5,0.310344827586207,0.427927927927928,0,0.302325581395349,0.0112359550561798,0,0.230769230769231,0,0,0,0.125,0.0977011494252874
"chr14:103568639-103570919",0.924690181124881,0.850787132101301,0.321507760532151,0.361873990306947,0.571297148114075,0.117647058823529,0.685714285714286,0.676502732240437,0.230769230769231,0.301905717151454,0.248873873873874,0.223384030418251,0.560723514211886,0.309892729439809,0.434285714285714
"chr2:3750691-3751901",0.96420581655481,0.885531135531135,0.146384479717813,0.145833333333333,0.0761245674740484,0.166666666666667,0.154109589041096,0.872146118721461,0.146341463414634,0.103448275862069,0.152263374485597,0.657657657657658,0.948863636363636,0.678336980306346,0.570824524312896
"chr10:132183105-132185038",0.78804347826087,0.778455284552846,0.508620689655172,0.576023391812866,0.505747126436782,0.485714285714286,0.56198347107438,0.782857142857143,0.253424657534247,0.780254777070064,0.574675324675325,0.246575342465753,0.475308641975309,0.352272727272727,0.284883720930233
"chr12:128722857-128724712",0.884920634920635,0.872495446265938,0.720867208672087,0.70316301703163,0.579387186629526,0.567567567567568,0.735632183908046,0.895238095238095,0.159574468085106,0.881756756756757,0.711111111111111,0.1953125,0.792035398230089,0.467661691542289,0.181818181818182
"chr6:58146673-58150169",0.409856519026825,0.3125,0.0635185959047221,0.0425385934819897,0.0372540812055253,0.0683962264150943,0.0675855935971543,0.776852622814321,0.0348943985307622,0.0489101541733121,0.0436941410129096,0.117359413202934,0.753782668500688,0.252009456264775,0.0537313432835821
"chr6:146349899-146351348",0.88955223880597,0.753001715265866,0.0826972010178117,0.0898268398268398,0.0961262553802009,0.04,0.45136186770428,0.447247706422018,0.0925925925925926,0.0998278829604131,0.0753701211305518,0.361921097770154,0.618589743589744,0.285714285714286,0.309259259259259
"chr12:49689799-49690102",0.666666666666667,0.503649635036496,0.128571428571429,0.284313725490196,0.246696035242291,0.152542372881356,0.421052631578947,0.182539682539683,0.119047619047619,0.299065420560748,0.346153846153846,0.809756097560976,0.655737704918033,0.653333333333333,0.485714285714286
"chr12:129983556-129984833",0.823529411764706,0.830188679245283,0.661458333333333,0.671875,0.489247311827957,0.5,0.676258992805755,0.89344262295082,0.06,0.864705882352941,0.674698795180723,0.226890756302521,0.864661654135338,0.5,0.2
"chr5:106314662-106317894",0.0600706713780919,0.116915422885572,0.897404202719407,0.231578947368421,0.132415254237288,0.894736842105263,0.931818181818182,0.0451977401129944,0.034375,0.767368421052632,0.227168949771689,0.907668231611894,0.814685314685315,0.895380434782609,0.929173693086003
"chr3:25831265-25831847",0.531620553359684,0.519040902679831,0.00412371134020619,0.0321637426900585,0.0377697841726619,0.0201612903225806,0.0354838709677419,0.461165048543689,0.05,0.0185676392572944,0.0576271186440678,0.160164271047228,0.458966565349544,0.188732394366197,0.105032822757112
"chr6:32632261-32632961",0.392330383480826,0.398809523809524,0.0277777777777778,0.0459363957597173,0.0698924731182796,NA,0.2,0.551948051948052,NA,0.0939226519337017,0.1375,0.203883495145631,0.798245614035088,0.693548387096774,0.178217821782178
"chr1:113701276-113702204",0.505747126436782,0.587837837837838,0.740384615384615,0.619195046439629,0.621722846441948,0.672413793103448,0.755555555555556,0.205882352941176,0.310810810810811,0.675977653631285,0.523364485981308,0.736363636363636,0.697368421052632,0.720930232558139,0.540983606557377
"chr8:138694062-138694511",0.844827586206897,0.944444444444444,0.568181818181818,0.65625,0.525641025641026,0.596491228070175,0.686746987951807,0.938775510204082,0.323529411764706,0.73015873015873,0.901960784313726,0.372549019607843,0.8,0.264705882352941,0.196078431372549
"chr12:130380848-130381174",0.903846153846154,0.908571428571429,0.313131313131313,0.625,0.349397590361446,0.4,0.696969696969697,0.892307692307692,0.181818181818182,0.954022988505747,0.769230769230769,0.211111111111111,0.693333333333333,0.460526315789474,0.0697674418604651
"chr12:54609700-54610438",0.516778523489933,0.503432494279176,0.277777777777778,0.289189189189189,0.235820895522388,0.268041237113402,0.179824561403509,0.0813397129186603,0.515151515151515,0.138339920948617,0.128947368421053,0.419243986254296,0.532608695652174,0.431297709923664,0.136612021857924
"chr1:77211003-77211567",0.84,0.907258064516129,0.394594594594595,0.545454545454545,0.466257668711656,0.455696202531646,0.586387434554974,0.640449438202247,0.314285714285714,0.530054644808743,0.66497461928934,0.560975609756098,0.5625,0.468354430379747,0.475409836065574
"chr7:153837625-153839510",0.910891089108911,0.905660377358491,0.65,0.759615384615385,0.651041666666667,0.50354609929078,0.663398692810457,0.911111111111111,0.235294117647059,0.855263157894737,0.78698224852071,0.173652694610778,0.758426966292135,0.2,0.342245989304813
"chr18:14978667-14979285",0.806451612903226,0.701754385964912,0.502824858757062,0.512367491166078,0.442211055276382,0.515151515151515,0.49009900990099,0.512,0.176470588235294,0.454545454545455,0.705202312138728,0.308943089430894,0.397727272727273,0.427586206896552,0.2890625
"chr10:128847147-128847502",0.957142857142857,0.930327868852459,0.703947368421053,0.808917197452229,0.72108843537415,0.84375,0.779487179487179,0.895522388059702,0.559139784946237,0.787671232876712,0.948529411764706,0.828125,0.96969696969697,0.86,0.660714285714286
"chr22:38003605-38003890",0.41025641025641,0.199095022624434,0.00680272108843537,0.0648648648648649,0.00735294117647059,0,0.0119047619047619,0.0983606557377049,0,0.0716981132075472,0.12,0.318840579710145,0.333333333333333,0.35,0.215686274509804
"chr16:4452390-4452732",0.515527950310559,0.726027397260274,0.30188679245283,0.364640883977901,0.373831775700935,0.157894736842105,0.419354838709677,0.530120481927711,0.5,0.279569892473118,0.58252427184466,0.490196078431373,0.639344262295082,0.523809523809524,0.337078651685393
"chr14:57662843-57663642",0.890909090909091,0.90625,0.709459459459459,0.700534759358289,0.582278481012658,0.963963963963964,0.672413793103448,0.935897435897436,0.33695652173913,0.765151515151515,0.963503649635037,0.736842105263158,0.804347826086957,0.63855421686747,0.719298245614035
"chr2:47515262-47516458",0.952380952380952,0.866379310344828,0.653846153846154,0.668224299065421,0.584905660377358,0.87,0.464285714285714,0.97029702970297,0.619469026548673,0.569105691056911,0.940860215053763,0.533333333333333,0.953488372093023,0.582417582417582,0.244444444444444
"chr16:7054020-7055101",0.866666666666667,0.914163090128755,0.656521739130435,0.686274509803922,0.538888888888889,0.48,0.851851851851852,0.932203389830508,0.680851063829787,0.914438502673797,0.914728682170543,0.403669724770642,0.616161616161616,0.493243243243243,0.206106870229008
