"","h9_WGBS","methylC-seq_h1_all_merged","RL415_D0_32F_HDFa.rmdup","RL417_P3_32F_Primed.rmdup","RL418_P10_32F_Primed.rmdup","RL702_all_lanes_merged","RL703_all_merge","RL837_2017_09_28_P12_plus_10_38F_SmithR_to_E8_merge","RL838_all_lanes_merged","RL936_32F_P11_plus_10_32F_SmithR_to_E8_rep1_all_merged","RL937_38F_P11_plus_10_38F_SmithR_to_E8_rep1_all_merged","RL1810_2019_09_19_32F_NSCs_N2P_p8_S1_all_lanes_merge","RL1811_2019_09_19_38F_NSCs_N2P_p8_S2_all_lanes_merge","RL1812_2019_09_19_38F_NSCs_primed_p8_S3_all_lanes_merge","RL1813_2019_09_19_32F_NSCs_primed_p7_S4_all_lanes_merge"
"chr9:826539-826799",0.743055555555556,0.676113360323887,0.59375,0.455445544554455,0.354978354978355,0.810810810810811,0.442477876106195,0.496,0.5,0.390804597701149,0.308457711442786,0.3125,0.857142857142857,0.655913978494624,0.629032258064516
"chr2:183943735-183944141",0.607142857142857,0.783018867924528,0.00881057268722467,0.456834532374101,0.252475247524752,0.016260162601626,0.32156862745098,0.654761904761905,0.0967741935483871,0.494949494949495,0.468181818181818,0.0575539568345324,0.474025974025974,0.162162162162162,0.00578034682080925
"chr2:83510644-83512306",0.857142857142857,0.540816326530612,0.756676557863502,0.433048433048433,0.214285714285714,0.730263157894737,0.46831955922865,0.678787878787879,0.0808823529411765,0.366438356164384,0.63768115942029,0.755725190839695,0.878048780487805,0.656804733727811,0.664179104477612
"chr3:78724347-78724783",0.952380952380952,0.713615023474178,0.91025641025641,0.71484375,0.408866995073892,0.942857142857143,0.694117647058824,0.958823529411765,0.616666666666667,0.814285714285714,0.961864406779661,0.897058823529412,1,0.898550724637681,0.872881355932203
"chr22:48972269-48972631",0.009375,0.136986301369863,0.0178571428571429,0.708661417322835,0.426877470355731,0.0540540540540541,0.355932203389831,0.136,0.25,0.0134228187919463,0.939130434782609,0.413934426229508,0,0.00793650793650794,0.19811320754717
"chr19:54946156-54947529",0.8014440433213,0.624390243902439,0.189655172413793,0.4275,0.391566265060241,0.285714285714286,0.507692307692308,0.513761467889908,0.204545454545455,0.435779816513761,0.374545454545455,0.529761904761905,0.715189873417722,0.529850746268657,0.586345381526104
"chr16:6939586-6941035",0.840336134453782,0.877384196185286,0.537593984962406,0.651079136690647,0.512915129151292,0.311475409836066,0.786377708978328,0.831325301204819,0.348314606741573,0.875598086124402,0.819277108433735,0.228070175438596,0.8,0.538834951456311,0.0864864864864865
"chr18:11849871-11850573",0.844106463878327,0.839195979899497,0.004149377593361,0.694871794871795,0.44672131147541,0,0.621739130434783,0.76,0.126984126984127,0.572463768115942,0.376984126984127,0.132231404958678,0.9125,0.867647058823529,0.139240506329114
"chr2:121695603-121697233",0.619047619047619,0.636524822695035,0.62109375,0.902711323763955,0.871264367816092,0.626865671641791,0.911708253358925,0.658823529411765,0.486666666666667,0.931662870159453,0.658385093167702,0.873873873873874,0.676300578034682,0.872093023255814,0.886503067484663
"chr16:6835663-6837317",0.839622641509434,0.921225382932166,0.425149700598802,0.605970149253731,0.406374501992032,0.326530612244898,0.665236051502146,0.835365853658537,0.380281690140845,0.836363636363636,0.880478087649402,0.345864661654135,0.75,0.590163934426229,0.15625
"chr6:98116686-98117541",0.782467532467532,0.690440060698027,0.508823529411765,0.426020408163265,0.362606232294618,0.310344827586207,0.667682926829268,0.650862068965517,0.397959183673469,0.307692307692308,0.418439716312057,0.231818181818182,0.382978723404255,0.229299363057325,0.191387559808612
"chr10:132418679-132419317",0.885714285714286,0.864768683274021,0.133828996282528,0.627659574468085,0.432432432432432,0.0641025641025641,0.691489361702128,0.895522388059702,0.205357142857143,0.867052023121387,0.58125,0.290540540540541,0.810810810810811,0.482758620689655,0.240506329113924
"chr17:42004405-42005327",0.877403846153846,0.593023255813954,0.0311004784688995,0.102510460251046,0.0873239436619718,0.0363636363636364,0.404347826086957,0.508997429305913,0.164948453608247,0.139372822299652,0.107936507936508,0.0453333333333333,0.665024630541872,0.268065268065268,0.030952380952381
"chr10:132700792-132701907",0.914438502673797,0.890818858560794,0.4,0.692592592592593,0.463302752293578,0.366666666666667,0.748571428571429,0.919354838709677,0.209876543209877,0.892307692307692,0.757425742574257,0.1,0.758333333333333,0.473684210526316,0.352201257861635
"chr22:49843537-49844620",0.0971867007672634,0.235494880546075,0.0981735159817352,0.664624808575804,0.541062801932367,0.0769230769230769,0.124069478908189,0.186046511627907,0.10062893081761,0.236794171220401,0.797507788161994,0.334586466165414,0.316546762589928,0.188498402555911,0.150197628458498
"chr2:176930955-176939819",0.933965994464215,0.366446578631453,0.342132327733973,0.139088041296243,0.190031152647975,0.349118942731278,0.511487303506651,0.155046826222685,0.480680061823802,0.36328125,0.147123407992973,0.660020449897751,0.520671060515279,0.483918128654971,0.605800214822771
"chr7:157625315-157625708",0.88785046728972,0.930656934306569,0.417218543046358,0.70059880239521,0.65891472868217,0.362068965517241,0.795321637426901,0.933333333333333,0,0.942148760330578,0.625,0.696428571428571,0.895833333333333,0.673913043478261,0.894230769230769
"chr12:129696575-129697835",0.882629107981221,0.859106529209622,0.275747508305648,0.681818181818182,0.408783783783784,0.261437908496732,0.703125,0.863095238095238,0.116666666666667,0.919354838709677,0.76,0.161111111111111,0.718562874251497,0.228571428571429,0.0568181818181818
"chr12:129922009-129924956",0.848708487084871,0.879441624365482,0.479740680713128,0.694668820678514,0.514184397163121,0.422145328719723,0.736363636363636,0.879598662207358,0.213991769547325,0.87843137254902,0.861598440545809,0.263513513513513,0.785900783289817,0.45364238410596,0.104529616724739
"chr7:55842459-55842953",0.888268156424581,0.574324324324324,0.468468468468468,0.319672131147541,0.214285714285714,0.575757575757576,0.381443298969072,0.647058823529412,0.0461538461538462,0.339130434782609,0.450292397660819,0.0833333333333333,0.534722222222222,0.568181818181818,0.269503546099291
"chr8:139406797-139408968",0.881410256410256,0.880952380952381,0.451443569553806,0.679886685552408,0.459876543209877,0.417721518987342,0.752688172043011,0.9,0.144230769230769,0.920502092050209,0.804270462633452,0.154929577464789,0.568840579710145,0.171875,0.0571428571428571
"chr6:5431374-5432278",0.815028901734104,0.804210526315789,0.889967637540453,0.66,0.509695290858726,0.953488372093023,0.523121387283237,0.807486631016043,0.18978102189781,0.616915422885572,0.656666666666667,0.774647887323944,0.940119760479042,0.83125,0.623456790123457
"chr12:128675176-128675443",0.296610169491525,0.518518518518518,0.00757575757575758,0.706521739130435,0.628930817610063,0.037037037037037,0.582089552238806,0.447368421052632,0.384615384615385,0.244444444444444,0.867256637168142,0.447619047619048,0.228915662650602,0.220338983050847,0.143884892086331
"chr10:132725524-132726949",0.832369942196532,0.845,0.275193798449612,0.639285714285714,0.441295546558704,0.189189189189189,0.639484978540773,0.810650887573965,0.141414141414141,0.89,0.681564245810056,0.146067415730337,0.530927835051546,0.333333333333333,0.152439024390244
"chr3:65342024-65342883",0.963333333333333,0.851339671564391,0.205093833780161,0.235820895522388,0.205234159779614,0.161764705882353,0.496062992125984,0.883895131086142,0.384615384615385,0.427835051546392,0.215817694369973,0.947761194029851,0.945736434108527,0.917525773195876,0.902356902356902
"chr10:132579328-132580759",0.936073059360731,0.893364928909953,0.587301587301587,0.738372093023256,0.548821548821549,0.51,0.749003984063745,0.867469879518072,0.294736842105263,0.942084942084942,0.765873015873016,0.224852071005917,0.82,0.508928571428571,0.271551724137931
"chr19:58549583-58550129",0.892703862660944,0.606837606837607,0.0520833333333333,0.373737373737374,0.375,0.0925925925925926,0.3046875,0.376623376623377,0.125,0.226666666666667,0.395604395604396,0.387755102040816,0.748201438848921,0.573770491803279,0.276073619631902
"chr8:138845375-138846984",0.945652173913043,0.899313501144165,0.400749063670412,0.819727891156463,0.485943775100402,0.339181286549708,0.78169014084507,0.920863309352518,0.265193370165746,0.956521739130435,0.89568345323741,0.240506329113924,0.872611464968153,0.194630872483221,0.0485436893203883
"chr12:130318981-130319836",0.917948717948718,0.88515406162465,0.38150289017341,0.715415019762846,0.557768924302789,0.324786324786325,0.807692307692308,0.919463087248322,0.12,0.923076923076923,0.810185185185185,0.168141592920354,0.905982905982906,0.518518518518518,0.241935483870968
"chr7:154417239-154418808",0.783625730994152,0.871853546910755,0.415816326530612,0.712121212121212,0.635014836795252,0.232876712328767,0.522796352583587,0.86096256684492,0.148648648648649,0.84984984984985,0.610315186246418,0.231884057971014,0.737777777777778,0.24025974025974,0.357664233576642
"chr8:140036561-140038752",0.931297709923664,0.88255033557047,0.54468085106383,0.703422053231939,0.406542056074766,0.391061452513966,0.762376237623762,0.889655172413793,0.306306306306306,0.897435897435897,0.856,0.0862068965517241,0.5,0.246753246753247,0.01
"chr12:129969017-129971050",0.867424242424242,0.898756660746004,0.608571428571429,0.714285714285714,0.474842767295597,0.45,0.765625,0.860824742268041,0.145695364238411,0.95398773006135,0.78,0.1438127090301,0.8,0.504065040650406,0.12093023255814
"chr10:89418619-89419141",0.544,0.554347826086957,0.818897637795276,0.275862068965517,0.226415094339623,0.913793103448276,0.166666666666667,0.495145631067961,0.391304347826087,0.246153846153846,0.647619047619048,0.785714285714286,0.798165137614679,0.694117647058824,0.650602409638554
"chr10:77357010-77358236",0.548701298701299,0.664025356576862,0.871268656716418,0.459958932238193,0.364066193853428,0.75968992248062,0.239669421487603,0.697368421052632,0.286885245901639,0.536666666666667,0.433249370277078,0.0316901408450704,0.393501805054152,0.351851851851852,0.135761589403974
"chr12:9392777-9393068",0.941747572815534,0.924657534246575,0.16403785488959,0.320916905444126,0.434666666666667,0.0571428571428571,0.5,0.86231884057971,0.107692307692308,0.351063829787234,0.129568106312292,0.73972602739726,0.915254237288136,0.510344827586207,0.607476635514019
"chr12:130509901-130510793",0.87962962962963,0.853801169590643,0.479041916167665,0.666666666666667,0.45625,0.333333333333333,0.705882352941177,0.927272727272727,0.244444444444444,0.853107344632768,0.754189944134078,0.0756302521008403,0.768518518518518,0.461538461538462,0.112903225806452
"chr2:191242918-191243710",0.857142857142857,0.819787985865724,0.316860465116279,0.610909090909091,0.474358974358974,0.270833333333333,0.572429906542056,0.81294964028777,0.300970873786408,0.464285714285714,0.579766536964981,0.803921568627451,0.847290640394089,0.801324503311258,0.874251497005988
"chr12:128730055-128731113",0.778688524590164,0.75974025974026,0.203225806451613,0.46814404432133,0.316151202749141,0.156862745098039,0.497695852534562,0.663212435233161,0.101123595505618,0.56989247311828,0.454545454545455,0.129032258064516,0.614457831325301,0.425641025641026,0.0748663101604278
"chr6:21722816-21725337",0.845614035087719,0.790277777777778,0.70230607966457,0.61969696969697,0.569948186528497,0.786363636363636,0.611814345991561,0.734463276836158,0.427230046948357,0.645390070921986,0.710227272727273,0.705882352941177,0.923875432525952,0.724035608308605,0.770909090909091
"chr6:27506850-27507938",0.88125,0.76056338028169,0.572368421052632,0.38385269121813,0.135823429541596,0.643518518518518,0.345718901453958,0.231404958677686,0.089622641509434,0.253869969040248,0.369496855345912,0.275862068965517,0.778801843317972,0.824817518248175,0.489539748953975
"chr5:88018324-88018934",0.643312101910828,0.762575452716298,0.878172588832487,0.300211416490486,0.316483516483516,0.810606060606061,0.304347826086957,0.167272727272727,0.428571428571429,0.222222222222222,0.184848484848485,0.919847328244275,0.854304635761589,0.835205992509363,0.942675159235669
"chr8:140114121-140116347",0.906077348066298,0.845804988662131,0.461309523809524,0.718849840255591,0.444839857651246,0.328947368421053,0.751655629139073,0.865853658536585,0.295454545454545,0.898039215686275,0.736654804270463,0.0218978102189781,0.406593406593407,0.0994152046783626,0.0816326530612245
"chr12:129850489-129852690",0.902173913043478,0.903990024937656,0.59935379644588,0.71900826446281,0.638418079096045,0.580459770114943,0.803611738148984,0.864615384615385,0.217948717948718,0.87527352297593,0.810502283105023,0.320819112627986,0.854117647058824,0.609826589595376,0.356209150326797
"chr12:129782203-129783481",0.895652173913044,0.899441340782123,0.635542168674699,0.685015290519878,0.615384615384615,0.502994011976048,0.746987951807229,0.827338129496403,0.111940298507463,0.840148698884758,0.826241134751773,0.317596566523605,0.861111111111111,0.502242152466368,0.183783783783784
"chr11:13202840-13204648",0.888888888888889,0.838509316770186,0.485207100591716,0.592216582064298,0.496598639455782,0.662162162162162,0.538194444444444,0.822222222222222,0.475609756097561,0.524752475247525,0.861111111111111,0.636,0.757446808510638,0.550607287449393,0.584821428571429
"chr7:2704278-2705204",0.838129496402878,0.802380952380952,0.412698412698413,0.475949367088608,0.439226519337017,0.346153846153846,0.596428571428571,0.546296296296296,0.0394736842105263,0.252525252525253,0.188552188552189,0.767361111111111,0.946808510638298,0.888297872340426,0.375
"chr11:64814997-64815721",0.896848137535817,0.6525,0.0302013422818792,0.114427860696517,0.256613756613757,0.0437956204379562,0.52991452991453,0.389140271493213,0.32,0.129032258064516,0.115894039735099,0.916083916083916,0.916666666666667,0.902985074626866,0.850393700787402
"chr7:157485921-157486821",0.00645161290322581,0.0311284046692607,0.046195652173913,0.213186813186813,0.311111111111111,0.130434782608696,0.622047244094488,0.214833759590793,0.166666666666667,0.0295698924731183,0.824022346368715,0.267552182163188,0,0.354368932038835,0.0127226463104326
"chr10:132629658-132631538",0.909090909090909,0.900934579439252,0.514285714285714,0.710280373831776,0.609065155807365,0.520618556701031,0.75,0.931937172774869,0.25,0.9625,0.681967213114754,0.362126245847176,0.730769230769231,0.559090909090909,0.312
"chr16:6872528-6874131",0.903083700440529,0.912350597609562,0.478114478114478,0.638356164383562,0.519607843137255,0.253246753246753,0.817204301075269,0.89119170984456,0.348214285714286,0.868085106382979,0.817490494296578,0.285714285714286,0.759036144578313,0.592592592592593,0.144859813084112
"chr8:3215469-3216659",0.911894273127753,0.732334047109208,0.385026737967914,0.544959128065395,0.451612903225806,0.134969325153374,0.581314878892734,0.889423076923077,0.0884955752212389,0.592592592592593,0.747572815533981,0.27,0.846153846153846,0.701388888888889,0.418604651162791
"chr1:155291172-155292034",0.626702997275204,0.594005449591281,0.258928571428571,0.401360544217687,0.321285140562249,0.222222222222222,0.305732484076433,0.458536585365854,0.0833333333333333,0.465968586387435,0.328767123287671,0.768421052631579,0.856589147286822,0.870967741935484,0.820689655172414
"chr17:4802822-4804417",0.890058479532164,0.723584108199493,0.459885386819484,0.190287413280476,0.382445141065831,0.294736842105263,0.158273381294964,0.207751937984496,0.295454545454545,0.253401360544218,0.179831932773109,0.929173693086003,0.798004987531172,0.785340314136126,0.888558692421991
"chr13:20694459-20695250",0.827586206896552,0.774557165861514,0.439588688946015,0.479846449136276,0.413513513513514,0.587939698492462,0.532687651331719,0.571428571428571,0.283018867924528,0.493224932249323,0.538461538461538,0.548872180451128,0.916349809885932,0.785714285714286,0.712707182320442
"chr8:139366075-139368623",0.868571428571429,0.833333333333333,0.530343007915567,0.720338983050847,0.565916398713826,0.389830508474576,0.683195592286501,0.835227272727273,0.2,0.882142857142857,0.812709030100334,0.0829268292682927,0.621052631578947,0.227544910179641,0.0728476821192053
"chr11:504159-505004",0.947126436781609,0.900787401574803,0.0205655526992288,0.151376146788991,0.264227642276423,0,0.540540540540541,0.831325301204819,0.032967032967033,0.320634920634921,0.177105831533477,0.934673366834171,0.91726618705036,0.902597402597403,0.835907335907336
"chr19:12945828-12947036",0.300604229607251,0.446935724962631,0.112280701754386,0.257294429708223,0.161178509532062,0.079136690647482,0.27112676056338,0.240997229916898,0.175824175824176,0.316666666666667,0.289628180039139,0.146814404432133,0.458563535911602,0.36504854368932,0.103746397694524
"chr16:67701012-67701846",0.566298342541437,0.633846153846154,0.0421940928270042,0.339887640449438,0.337883959044369,0.0140845070422535,0.452173913043478,0.55688622754491,0.212121212121212,0.430769230769231,0.248908296943231,0.717592592592593,0.745945945945946,0.79144385026738,0.65
"chr18:14278186-14279647",0.506849315068493,0.581661891117478,0.586666666666667,0.782456140350877,0.747474747474748,0.428571428571429,0.850574712643678,0.791139240506329,0.26530612244898,0.825471698113208,0.52734375,0.0930232558139535,0.422077922077922,0.524752475247525,0.26027397260274
"chr19:20481873-20483577",0.696551724137931,0.433884297520661,0.366171003717472,0.182113821138211,0.137026239067055,0.280130293159609,0.177347242921013,0.611253196930946,0.0856269113149847,0.195219123505976,0.407665505226481,0.517123287671233,0.569105691056911,0.434250764525994,0.417910447761194
"chr14:81851663-81853232",0.724719101123595,0.733668341708543,0.673640167364017,0.503424657534247,0.376623376623377,0.686274509803922,0.241379310344828,0.75,0.192660550458716,0.420634920634921,0.677304964539007,0.746575342465753,0.786259541984733,0.645348837209302,0.640449438202247
"chr1:24195215-24195587",0.867158671586716,0.744479495268139,0.2,0.664310954063604,0.39622641509434,0.138686131386861,0.633466135458167,0.735294117647059,0.0571428571428571,0.597285067873303,0.576923076923077,0.164835164835165,0.576923076923077,0.56390977443609,0.0457142857142857
"chr7:4742599-4743146",0.774390243902439,0.714285714285714,0.0935251798561151,0.598984771573604,0.5,0.0961538461538462,0.572727272727273,0.673469387755102,0.484848484848485,0.722689075630252,0.496894409937888,0.841772151898734,0.945054945054945,0.863636363636364,0.845454545454545
"chr19:49668624-49669678",0.851500789889415,0.761467889908257,0.726605504587156,0.471942446043165,0.451242829827916,0.708661417322835,0.689969604863222,0.718032786885246,0.392045454545455,0.517676767676768,0.31175468483816,0.279891304347826,0.803719008264463,0.665775401069519,0.347607052896725
"chr10:132296350-132297747",0.914163090128755,0.910224438902743,0.551401869158878,0.726618705035971,0.558718861209964,0.551724137931034,0.745098039215686,0.907608695652174,0.280701754385965,0.845771144278607,0.743589743589744,0.221621621621622,0.755364806866953,0.352601156069364,0.370860927152318
"chr6:40567356-40567796",0.923076923076923,0.912280701754386,0.151041666666667,0.394366197183099,0.178899082568807,0.0740740740740741,0.39047619047619,0.918518518518519,0.0769230769230769,0.329411764705882,0.335329341317365,0.258992805755396,0.847058823529412,0.766871165644172,0.151960784313725
"chr11:90240994-90242429",0.885714285714286,0.886503067484663,0.358565737051793,0.643598615916955,0.571428571428571,0.32183908045977,0.76551724137931,0.855345911949686,0.184615384615385,0.747524752475248,0.898039215686275,0.666666666666667,0.832,0.563291139240506,0.546762589928058
"chr12:130765721-130765933",0.123595505617978,0.123188405797101,0.0342465753424658,0.448717948717949,0.198830409356725,0.0625,0.415094339622642,0.12280701754386,0.1,0.118811881188119,0.492647058823529,0.134615384615385,0.712328767123288,0.6875,0.159574468085106
"chr22:35420609-35420760",0.767676767676768,0.774436090225564,0.342342342342342,0.506493506493506,0.368932038834951,0.232558139534884,0.569620253164557,0.703389830508475,0.260869565217391,0.507042253521127,0.622754491017964,0.405405405405405,0.471264367816092,0.52,0.246575342465753
"chr12:126593429-126595754",0.887218045112782,0.842433697347894,0.566336633663366,0.679911699779249,0.442822384428224,0.522088353413655,0.712301587301587,0.81549815498155,0.2,0.833333333333333,0.645228215767635,0.139442231075697,0.775193798449612,0.472826086956522,0.0551181102362205
"chr12:129952145-129954765",0.938053097345133,0.884510869565217,0.56140350877193,0.714285714285714,0.508241758241758,0.468926553672316,0.767955801104972,0.901041666666667,0.210144927536232,0.956112852664577,0.818181818181818,0.291139240506329,0.875502008032129,0.513793103448276,0.136563876651982
"chr10:132281299-132283106",0.945026178010471,0.895366218236173,0.440203562340967,0.764471057884232,0.540540540540541,0.358024691358025,0.711442786069652,0.929577464788732,0.280373831775701,0.921768707482993,0.725146198830409,0.246428571428571,0.683333333333333,0.483394833948339,0.219607843137255
"chr12:127210981-127212578",0.0684357541899441,0.106145251396648,0.0461049284578696,0.391213389121339,0.494158878504673,0.0631578947368421,0.477647058823529,0.129963898916967,0.188405797101449,0.0209923664122137,0.846473029045643,0.334459459459459,0.360240963855422,0.268018018018018,0.130063965884861
"chr7:157754629-157755139",0.0755555555555556,0.393939393939394,0.0894941634241245,0.726973684210526,0.45679012345679,0.423728813559322,0.467236467236467,0.354430379746835,0.30188679245283,0.277056277056277,0.941176470588235,0.384,0.635467980295567,0.661016949152542,0.569230769230769
"chr12:126873035-126875550",0.898230088495575,0.880918220946915,0.37037037037037,0.738963531669866,0.401515151515151,0.257383966244726,0.772277227722772,0.885496183206107,0.0805369127516778,0.924242424242424,0.621827411167513,0.184905660377358,0.816239316239316,0.497267759562842,0.049618320610687
"chr15:90029645-90030262",0.84641638225256,0.819548872180451,0.298342541436464,0.468152866242038,0.416326530612245,0.122448979591837,0.630769230769231,0.623456790123457,0.1,0.402173913043478,0.383333333333333,0.171428571428571,0.75974025974026,0.608108108108108,0.253731343283582
"chr12:129460763-129461106",0.142857142857143,0.351851851851852,0.0691823899371069,0.579310344827586,0.567099567099567,0.0689655172413793,0.606896551724138,0.17741935483871,0.127906976744186,0.0977443609022556,0.606217616580311,0.172413793103448,0.67948717948718,0.596244131455399,0.0693069306930693
"chr19:18053266-18054360",0.896825396825397,0.734351145038168,0.760663507109005,0.386690647482014,0.522546419098143,0.885245901639344,0.323651452282158,0.141843971631206,0.184782608695652,0.373493975903614,0.0853333333333333,0.923566878980892,0.915204678362573,0.859550561797753,0.936344969199179
"chr12:128768378-128771550",0.822222222222222,0.810264385692068,0.510588235294118,0.638009049773756,0.470588235294118,0.264864864864865,0.724233983286908,0.799196787148594,0.117647058823529,0.803030303030303,0.591731266149871,0.447674418604651,0.892241379310345,0.592760180995475,0.115384615384615
"chr18:75896711-75898408",0.947619047619048,0.916309012875536,0.556390977443609,0.754045307443366,0.522388059701492,0.380434782608696,0.855721393034826,0.9,0.316455696202532,0.897674418604651,0.811023622047244,0.529100529100529,0.946524064171123,0.914285714285714,0.882352941176471
"chr5:41925498-41926001",0.911458333333333,0.728155339805825,0.00778210116731518,0.171171171171171,0.0606060606060606,0,0.252032520325203,0.414364640883978,0.142857142857143,0.18705035971223,0.323308270676692,0.793103448275862,0.875,0.795366795366795,0.754189944134078
"chr8:138732817-138734040",0.935251798561151,0.862595419847328,0.647921760391198,0.736526946107784,0.497005988023952,0.43609022556391,0.734966592427617,0.925531914893617,0.239583333333333,0.87696335078534,0.851415094339623,0.412587412587413,0.884615384615385,0.174418604651163,0.166666666666667
"chr7:154379504-154380191",0.875776397515528,0.89010989010989,0.223880597014925,0.695652173913043,0.575,0.172413793103448,0.621052631578947,0.936507936507937,0.111111111111111,0.8,0.847457627118644,0.163398692810458,0.770833333333333,0.131782945736434,0.28735632183908
"chr1:39249301-39249784",0.894927536231884,0.889908256880734,0.0339425587467363,0.474120082815735,0.312977099236641,0.2,0.766129032258065,0.878378378378378,0.467532467532468,0.51131221719457,0.627240143369176,0.115789473684211,0.89171974522293,0.830985915492958,0.00357142857142857
"chr12:130396104-130396377",0.0757575757575758,0.0947368421052632,0.0126582278481013,0.5,0.327586206896552,0,0.23943661971831,0.0819672131147541,0.0740740740740741,0.0972222222222222,0.245283018867925,0.0576923076923077,0.0394736842105263,0.0869565217391304,0.0153846153846154
"chr9:14547137-14547766",0.277227722772277,0.209183673469388,0.771084337349398,0.395522388059701,0.536585365853659,0.755555555555556,0.425925925925926,0.244897959183673,0.212765957446809,0.4625,0.164705882352941,0.777777777777778,0.712121212121212,0.756756756756757,0.728813559322034
"chr12:128801176-128803023",0.919786096256685,0.878962536023055,0.21038961038961,0.705882352941177,0.399293286219081,0.149606299212598,0.778425655976676,0.939393939393939,0.125,0.90530303030303,0.689393939393939,0.46242774566474,0.898617511520737,0.588541666666667,0.0816326530612245
"chr8:2585614-2586090",0.899305555555556,0.902380952380952,0.22093023255814,0.56989247311828,0.323076923076923,0.676470588235294,0.464285714285714,0.48993288590604,0.157894736842105,0.0790697674418605,0.509345794392523,0.204761904761905,0.869158878504673,0.877862595419847,0.623115577889447
"chr5:43396822-43397451",0.950850661625709,0.816611842105263,0.0744500846023689,0.0832177531206657,0.146739130434783,0.121621621621622,0.178571428571429,0.444015444015444,0.20532319391635,0.153419593345656,0.246073298429319,0.94811320754717,0.867741935483871,0.74910394265233,0.304918032786885
"chr19:44331124-44332051",0.698412698412698,0.530663329161452,0.0661764705882353,0.195161290322581,0.125500667556742,0.104294478527607,0.352750809061489,0.328981723237598,0.0547945205479452,0.277611940298507,0.308943089430894,0.327974276527331,0.342,0.314977973568282,0.143979057591623
"chr22:17516914-17518385",0.916193181818182,0.813725490196078,0.24132730015083,0.552393272962484,0.349358974358974,0.222222222222222,0.759459459459459,0.787581699346405,0.314102564102564,0.532951289398281,0.5234375,0.259405940594059,0.778705636743215,0.705882352941177,0.278659611992945
"chr9:130700442-130700986",0.700680272108844,0.639269406392694,0.0936170212765957,0.259818731117825,0.189591078066914,0.189189189189189,0.308139534883721,0.436046511627907,0,0.169421487603306,0.166666666666667,0.88412017167382,0.808080808080808,0.752136752136752,0.74251497005988
"chr18:14328414-14329549",0.618705035971223,0.60427807486631,0.524861878453039,0.877906976744186,0.85625,0.305882352941176,0.894736842105263,0.772151898734177,0.272727272727273,0.914529914529915,0.589041095890411,0.0709219858156028,0.55,0.68141592920354,0.446280991735537
"chr12:42539068-42539762",0.405737704918033,0.382687927107062,0.517350157728707,0.158038147138965,0.124338624338624,0.568181818181818,0.202312138728324,0.313084112149533,0.0268817204301075,0.244897959183673,0.345679012345679,0.639593908629442,0.798561151079137,0.66504854368932,0.615384615384615
"chr10:132735318-132735908",0.963768115942029,0.837545126353791,0.337016574585635,0.659090909090909,0.382352941176471,0.264150943396226,0.772357723577236,0.923076923076923,0.181818181818182,0.839416058394161,0.769230769230769,0.277310924369748,0.864197530864197,0.556701030927835,0.485714285714286
"chr8:139232505-139233876",0.864197530864197,0.904624277456647,0.469135802469136,0.636363636363636,0.480952380952381,0.284552845528455,0.664,0.824675324675325,0.225,0.794759825327511,0.785388127853881,0.118881118881119,0.74468085106383,0.117283950617284,0.043859649122807
"chr9:44164175-44167423",0.818367346938776,0.639175257731959,0.546697038724374,0.485933503836317,0.36682808716707,0.627705627705628,0.462962962962963,0.245495495495495,0.29971181556196,0.339027595269382,0.547101449275362,0.716494845360825,0.790378006872852,0.741438356164384,0.813953488372093
"chr12:130361009-130362017",0.94017094017094,0.922848664688427,0.491803278688525,0.734234234234234,0.532110091743119,0.425925925925926,0.792349726775956,0.915966386554622,0.206349206349206,0.964285714285714,0.812182741116751,0.126436781609195,0.952380952380952,0.433962264150943,0.0413223140495868
"chr12:129734594-129735238",0.915094339622642,0.93040293040293,0.440758293838863,0.708333333333333,0.601351351351351,0.426470588235294,0.8125,0.95,0.137931034482759,0.897260273972603,0.77710843373494,0.248175182481752,0.841726618705036,0.574074074074074,0.142857142857143
"chr16:6961618-6963221",0.869565217391304,0.85,0.414925373134328,0.643617021276596,0.43202416918429,0.261111111111111,0.776119402985075,0.857142857142857,0.232258064516129,0.850909090909091,0.866666666666667,0.224043715846995,0.804054054054054,0.584541062801932,0.143497757847534
"chr18:14788033-14789773",0.435294117647059,0.566666666666667,0.682051282051282,0.811926605504587,0.698224852071006,0.4375,0.866920152091255,0.724489795918367,0.168539325842697,0.949438202247191,0.61734693877551,0.138613861386139,0.486486486486487,0.490322580645161,0.282608695652174
"chr18:14778015-14779428",0.663716814159292,0.615646258503401,0.743478260869565,0.879166666666667,0.826568265682657,0.617977528089888,0.907936507936508,0.876811594202899,0.0588235294117647,0.923444976076555,0.648648648648649,0.134751773049645,0.6875,0.736842105263158,0.553333333333333
"chr10:132247815-132248713",0.971428571428571,0.81304347826087,0.559585492227979,0.707762557077626,0.512690355329949,0.452380952380952,0.748322147651007,0.890909090909091,0.124031007751938,0.903100775193798,0.678733031674208,0.197674418604651,0.735042735042735,0.329411764705882,0.233009708737864
"chr8:139099253-139101132",0.966666666666667,0.920308483290488,0.602040816326531,0.769230769230769,0.55607476635514,0.536585365853659,0.743827160493827,0.902597402597403,0.271428571428571,0.904564315352697,0.862222222222222,0.232044198895028,0.867469879518072,0.261363636363636,0.32972972972973
